trade_id,symbol,entry_ts,exit_ts,entry,exit,qty,side,sl,tp,exit_reason,atr_at_entry,regime_up,rs_pct,pullback_type,entry_rule,don_break_len,fees,pnl,pnl_R,mae_over_atr,mfe_over_atr,markov_state_4h,markov_prob_up_4h,trend_regime_1d,vol_regime_1d,vol_prob_low_1d,regime_code_1d,regime_1d,markov_state_up_4h
1,RAYDIUMUSDT,2025-01-22 09:00:00+00:00,2025-01-23 02:15:00+00:00,7.996399879455566,7.496362098020842,19.998488856797326,long,7.496362098020842,10.996626568063915,sl,0.2500188907173624,True,93.93939393939394,retest,rebreak_high,20,0.17040750527216642,-10.170407505272166,-1.0170407505272165,2.0862414359798733,1.2971012365761758,,0.844159444591812,nan,LOW_VOL,0.8694664606843605,,NA_LOW_VOL,1
2,PAXGUSDT,2025-01-24 02:35:00+00:00,2025-01-27 05:50:00+00:00,2758.0,2743.366346355327,0.6833563403108358,long,2743.366346355327,2845.8019218680365,sl,7.316826822336388,True,99.06759906759906,retest,rebreak_high,20,2.0676664652350136,-12.067666465235014,-1.2067666465235014,2.050069020932525,2.323411557056862,,0.6231597569761448,nan,LOW_VOL,0.910619809225149,,NA_LOW_VOL,1
3,ORDERUSDT,2025-01-24 08:10:00+00:00,2025-01-24 20:25:00+00:00,0.3334999978542328,0.3156006027543238,558.6780974543008,long,0.3156006027543238,0.44089636845368685,sl,0.008949697549954503,True,76.68997668997669,retest,rebreak_high,20,0.1994510587324378,-10.199451058732437,-1.0199451058732438,2.0894564894047694,1.4525643320938688,,0.5425423590560203,nan,LOW_VOL,0.910619809225149,,NA_LOW_VOL,1
4,1000TOSHIUSDT,2025-01-25 01:10:00+00:00,2025-01-26 02:40:00+00:00,0.6700999736785889,1.331072835638048,90.77528511855925,long,0.559937830018679,1.331072835638048,tp_final,0.05508107182995492,True,99.76689976689977,retest,rebreak_high,20,0.09991136778547424,59.900088632214526,5.990008863221453,1.1129046267650895,12.467077412323963,,0.7183208084075158,nan,LOW_VOL,0.9172288369742788,,NA_LOW_VOL,1
5,XCNUSDT,2025-01-25 22:40:00+00:00,2025-01-27 19:50:00+00:00,0.03055799938738346,0.026208049188657677,2298.8768935628887,long,0.026208049188657677,0.05665770057973815,sl,0.002174975099362891,True,99.3006993006993,retest,rebreak_high,20,0.07177398657568122,-10.071773986575682,-1.0071773986575683,2.2716575043033833,8.385704769218425,,0.8624744842313359,nan,LOW_VOL,0.9172288369742788,,NA_LOW_VOL,1
6,BELUSDT,2025-01-29 20:30:00+00:00,2025-02-03 01:55:00+00:00,0.7254999876022339,0.6665995653653816,169.7780698377283,long,0.6665995653653816,1.078902521023348,sl,0.029450211118426176,True,100.0,retest,rebreak_high,20,0.1299913863186434,-10.129991386318643,-1.0129991386318644,2.2206973024374315,3.1341030947244906,,0.7830944786728398,nan,LOW_VOL,0.8561088806684798,,NA_LOW_VOL,1
7,SKLUSDT,2025-01-29 21:05:00+00:00,2025-01-29 23:00:00+00:00,0.06672000139951706,0.061154152723297606,1796.671196384807,long,0.061154152723297606,0.10011509345683378,sl,0.002782924338109727,True,91.01382488479263,retest,rebreak_high,20,0.12636129521099296,-10.126361295210993,-1.0126361295210993,2.0589863116462093,0.08264666770756095,,0.7830944786728398,nan,LOW_VOL,0.8561088806684798,,NA_LOW_VOL,1
8,SPELLUSDT,2025-01-30 11:15:00+00:00,2025-01-30 16:10:00+00:00,0.0018567000515758991,0.0017107789363386354,68530.17799199432,long,0.0017107789363386354,0.0027322267429994813,sl,7.296055761863184e-05,True,84.33179723502305,retest,rebreak_high,20,0.13446398351346556,-10.134463983513466,-1.0134463983513464,2.0243825121897965,0.3823981137802679,,0.6890123960564234,nan,LOW_VOL,0.6705515667147925,,NA_LOW_VOL,1
9,HYPEUSDT,2025-01-31 15:35:00+00:00,2025-01-31 20:55:00+00:00,28.018999099731445,26.362303151951657,6.0361106172810075,long,26.362303151951657,37.959174786410166,sl,0.8283479738898932,True,97.46543778801843,retest,rebreak_high,20,0.18053835574662358,-10.180538355746624,-1.0180538355746624,2.046241130843309,0.5203147430711262,,0.5705281996959548,nan,LOW_VOL,0.7166168927171331,,NA_LOW_VOL,1
10,PAXGUSDT,2025-01-31 16:05:00+00:00,2025-01-31 18:20:00+00:00,2816.0,2806.397339083267,0.8672047537247954,long,2806.397339083267,2873.615965500399,sl,4.801330458366566,True,99.76958525345621,retest,rebreak_high,20,2.6816733348804576,-11.009146530278556,-1.322027255081697,2.0827560374592595,0.20827560374592596,,0.46090479460467193,nan,LOW_VOL,0.7166168927171331,,NA_LOW_VOL,0
11,XMRUSDT,2025-02-01 00:50:00+00:00,2025-02-01 07:35:00+00:00,240.8000030517578,234.12381144965588,1.4978599471069094,long,234.12381144965588,280.85715266436944,sl,3.338095801050967,True,97.92626728110599,retest,rebreak_high,20,0.39125314781789455,-10.391253147817894,-1.0391253147817894,2.150929261020537,0.47032564641655605,,0.5150051170718308,nan,HIGH_VOL,0.2564908639610971,,NA_HIGH_VOL,1
12,ACHUSDT,2025-02-01 02:35:00+00:00,2025-02-02 13:10:00+00:00,0.04960300028324127,0.044685606023689664,2033.5973631920758,long,0.044685606023689664,0.07910736584055095,sl,0.0024586971297758057,True,99.53917050691244,retest,rebreak_high,20,0.10545978364065677,-10.105459783640656,-1.0105459783640656,2.06288172153594,3.719856780725611,,0.5150051170718308,nan,HIGH_VOL,0.2564908639610971,,NA_HIGH_VOL,1
13,PAXGUSDT,2025-02-04 22:40:00+00:00,2025-02-24 16:25:00+00:00,2851.0,2976.539046048372,0.47793895117604646,long,2830.076825658605,2976.539046048372,tp_final,10.461587170697666,True,97.47706422018348,retest,rebreak_high,20,1.5318643447831994,58.46813565521702,5.8468135655217015,0.3823511609408352,12.330824940341936,,0.42821766406038386,nan,LOW_VOL,0.5490505499590901,,NA_LOW_VOL,0
14,BELUSDT,2025-02-06 13:30:00+00:00,2025-02-09 15:10:00+00:00,0.8521999716758728,1.1088456957032444,233.78530940808042,long,0.8094256843379775,1.1088456957032444,tp_final,0.021387143668947645,True,98.85321100917432,retest,rebreak_high,20,0.25215501746138136,59.74784498253851,5.974784498253851,1.9497669521531815,13.92425323792303,,0.6737637269090068,nan,LOW_VOL,0.7852940365796128,,NA_LOW_VOL,1
15,OMUSDT,2025-02-07 11:10:00+00:00,2025-02-08 14:40:00+00:00,6.051599979400635,5.850733168157946,49.78423233850183,long,5.850733168157946,7.2568008468567635,sl,0.10043340562134408,True,98.1651376146789,retest,rebreak_high,20,0.32590168533356956,-10.32590168533357,-1.032590168533357,2.124789911929555,4.255457593294522,,0.7573687445214843,nan,LOW_VOL,0.8666697522294169,,NA_LOW_VOL,1
16,1000000CHEEMSUSDT,2025-02-10 20:30:00+00:00,2025-02-18 17:30:00+00:00,0.9531999826431274,0.8149662927813042,72.3412650707355,long,0.8149662927813042,1.7826021218140669,sl,0.06911684493091162,True,86.78815489749431,retest,rebreak_high,20,0.07035126187078766,-10.070351261870787,-1.0070351261870787,2.0906619465331984,3.7805540462241938,,0.9306230413677823,nan,LOW_VOL,0.8992209349875864,,NA_LOW_VOL,1
17,USTCUSDT,2025-02-11 21:25:00+00:00,2025-02-18 17:15:00+00:00,0.017899999395012856,0.01651468382719091,7218.571877974656,long,0.01651468382719091,0.02621189280194453,sl,0.0006926577839109728,True,93.39407744874715,retest,rebreak_high,20,0.13663367547346347,-10.136633675473464,-1.0136633675473463,2.6131220766960044,6.150223011135875,,0.7054278562519575,nan,LOW_VOL,0.8243099904277918,,NA_LOW_VOL,1
18,ZBCNUSDT,2025-02-17 12:35:00+00:00,2025-02-19 21:25:00+00:00,0.001331700012087822,0.0019675819598179885,94357.13690909922,long,0.0012257196874661275,0.0019675819598179885,tp_final,5.299016231084721e-05,True,98.4304932735426,retest,rebreak_high,20,0.1712209403986617,59.82877905960134,5.982877905960134,0.7869379231901686,12.170181720615776,,0.7738207215073436,nan,LOW_VOL,0.8369590445919682,,NA_LOW_VOL,1
19,SUSDT,2025-02-20 05:20:00+00:00,2025-02-21 03:10:00+00:00,0.741599977016449,0.956166210176063,279.63393455002097,long,0.7058389381565133,0.956166210176063,tp_final,0.01788051942996783,True,99.32735426008968,retest,rebreak_high,20,0.26111417137884624,59.73888582862119,5.973888582862119,1.1632768583796331,12.54437980798745,,0.9032285213817404,nan,LOW_VOL,0.9032329880864051,,NA_LOW_VOL,1
20,MKRUSDT,2025-02-20 14:30:00+00:00,2025-02-22 06:05:00+00:00,1229.300048828125,1520.753844019328,0.20586453492787143,long,1180.724416296258,1520.753844019328,tp_final,24.28781626593358,True,100.0,retest,rebreak_high,20,0.31137621112269287,59.6886237888774,5.96886237888774,0.5928908657901933,12.108950939259456,,0.9105059960717641,nan,LOW_VOL,0.9032329880864051,,NA_LOW_VOL,1
21,LTCUSDT,2025-02-21 02:20:00+00:00,2025-02-21 07:15:00+00:00,138.86000061035156,133.06627992951402,1.7260065769263844,long,133.06627992951402,173.62232469537685,sl,2.896860340418773,True,78.9237668161435,retest,rebreak_high,20,0.25814060175801545,-10.258140601758015,-1.0258140601758015,2.0884690115517333,0.11391706615962788,,0.9133436961797093,nan,LOW_VOL,0.836819375492531,,NA_LOW_VOL,1
22,BANUSDT,2025-02-21 06:05:00+00:00,2025-02-21 10:55:00+00:00,0.08591999858617783,0.07583166983175457,991.2444611418392,long,0.07583166983175457,0.14644997111271735,sl,0.005044164377211627,True,94.61883408071749,retest,rebreak_high,20,0.08818449496984979,-10.08818449496985,-1.008818449496985,2.0855776098347345,2.4642346771409827,,0.9198975948671604,nan,LOW_VOL,0.836819375492531,,NA_LOW_VOL,1
23,PROMUSDT,2025-02-21 09:15:00+00:00,2025-02-21 15:40:00+00:00,6.0920000076293945,5.96513133790367,78.82166670162808,long,5.96513133790367,6.853212025983744,sl,0.06343433486286243,True,99.55156950672645,retest,rebreak_high,20,0.5226997535624478,-10.522699753562447,-1.0522699753562448,2.033601947573806,1.2138558922429639,,0.9162146306150663,nan,LOW_VOL,0.836819375492531,,NA_LOW_VOL,1
24,GRASSUSDT,2025-02-21 11:25:00+00:00,2025-02-21 15:35:00+00:00,2.162899971008301,2.0440700371675544,84.15388006023643,long,2.0440700371675544,2.8758795740527776,sl,0.059414966920373076,True,94.39461883408072,retest,rebreak_high,20,0.19471806721677354,-10.194718067216774,-1.0194718067216775,6.126401842393149,0.4561154809440065,,0.9162146306150663,nan,LOW_VOL,0.836819375492531,,NA_LOW_VOL,1
25,LTCUSDT,2025-02-21 13:30:00+00:00,2025-02-21 14:35:00+00:00,139.1300048828125,133.8590052419808,1.8971733411884923,long,133.8590052419808,170.7560027278027,sl,2.635499820415849,True,78.9237668161435,retest,rebreak_high,20,0.28484910984540635,-10.284849109845407,-1.0284849109845406,2.4018221447102555,0.41358239884783493,,0.8028078060278846,nan,LOW_VOL,0.836819375492531,,NA_LOW_VOL,1
26,GRASSUSDT,2025-02-22 13:55:00+00:00,2025-02-23 14:25:00+00:00,2.2163000106811523,2.0791575729540708,72.91688966401752,long,2.0791575729540708,3.039154637043641,sl,0.06857121886354069,True,94.39461883408072,retest,rebreak_high,20,0.17226627367531827,-10.172266273675318,-1.0172266273675317,2.374175001142032,0.8327117199937772,,0.6980090449382252,nan,LOW_VOL,0.7062888922421479,,NA_LOW_VOL,1
27,SUNDOGUSDT,2025-02-22 15:45:00+00:00,2025-02-22 20:55:00+00:00,0.06837999820709229,0.060100088009169356,1207.7425673660769,long,0.060100088009169356,0.11805945939462989,sl,0.0041399550989614665,True,97.75784753363229,retest,rebreak_high,20,0.08534397805023351,-10.085343978050233,-1.0085343978050232,2.229492546407629,0.8623294727414763,,0.6980090449382252,nan,LOW_VOL,0.7062888922421479,,NA_LOW_VOL,1
28,OMUSDT,2025-02-22 23:40:00+00:00,2025-02-25 06:10:00+00:00,8.177399635314941,7.903107797638711,36.457519424270416,long,7.903107797638711,9.823150661372324,sl,0.1371459188381152,True,96.18834080717488,retest,rebreak_high,20,0.3224404766489679,-10.322440476648968,-1.0322440476648969,2.3434870788979008,6.8510969834531865,,0.7743781903406671,nan,LOW_VOL,0.7062888922421479,,NA_LOW_VOL,1
29,PROMUSDT,2025-02-23 06:20:00+00:00,2025-02-23 12:25:00+00:00,6.73199987411499,6.492312249782748,41.720969231763696,long,6.492312249782748,8.17012562010844,sl,0.11984381216612086,True,99.55156950672645,retest,rebreak_high,20,0.3034521155778075,-10.303452115577807,-1.0303452115577807,2.010948202355709,1.7189066697779822,,0.7014326378198001,nan,LOW_VOL,0.654243610046494,,NA_LOW_VOL,1
30,OLUSDT,2025-02-23 16:30:00+00:00,2025-02-24 00:55:00+00:00,0.10395000129938126,0.0951360442505207,1134.5641854804337,long,0.0951360442505207,0.1568337435925446,sl,0.004406978524430278,True,92.152466367713,retest,rebreak_high,20,0.12423174341041478,-10.124231743410414,-1.0124231743410415,2.0013723035692013,2.39393037996849,,0.7496325092669872,nan,LOW_VOL,0.654243610046494,,NA_LOW_VOL,1
31,PNUTUSDT,2025-03-02 09:40:00+00:00,2025-03-02 16:00:00+00:00,0.2524000108242035,0.2308531209477466,464.10410306716483,long,0.2308531209477466,0.3816813500829449,sl,0.010773444938228452,True,93.77777777777779,retest,rebreak_high,20,0.12335386870148063,-10.12335386870148,-1.0123353868701481,2.19057248626555,0.4826681388346438,,0.7657859244858736,nan,HIGH_VOL,1.665622075785769e-06,,NA_HIGH_VOL,1
32,GRASSUSDT,2025-03-02 11:30:00+00:00,2025-03-03 21:50:00+00:00,2.527400016784668,2.4094266246156,84.76487635168591,long,2.4094266246156,3.235240369799076,sl,0.05898669608453398,True,99.11111111111111,retest,rebreak_high,20,0.23015822490540142,-10.230158224905402,-1.0230158224905401,2.3513778122707985,4.501016098342955,,0.7657859244858736,nan,HIGH_VOL,1.665622075785769e-06,,NA_HIGH_VOL,1
33,1000RATSUSDT,2025-03-02 12:10:00+00:00,2025-03-03 20:30:00+00:00,0.030969999730587006,0.0287399520977014,4484.2091498558475,long,0.0287399520977014,0.04435028552790062,sl,0.0011150238164428015,True,99.55555555555556,retest,rebreak_high,20,0.1472635517792245,-10.147263551779222,-1.0147263551779224,2.1075772259678818,2.9954502987286884,,0.8011402712666543,nan,HIGH_VOL,1.665622075785769e-06,,NA_HIGH_VOL,1
34,HMSTRUSDT,2025-03-02 13:45:00+00:00,2025-03-14 13:20:00+00:00,0.0019209999591112137,0.0023074730748863397,155250.12620777407,long,0.0018565877731486927,0.0023074730748863397,tp_final,3.220609298126049e-05,True,99.33333333333333,retest,rebreak_high,20,0.3610590347068593,59.63894096529314,5.963894096529314,0.9315006207556226,12.792613826601949,,0.8011402712666543,nan,HIGH_VOL,1.665622075785769e-06,,NA_HIGH_VOL,1
35,MYROUSDT,2025-03-02 15:25:00+00:00,2025-03-03 15:05:00+00:00,0.022029999643564224,0.020694890676850482,7490.02534573201,long,0.020694890676850482,0.03004065344384667,sl,0.0006675544833568707,True,96.44444444444444,retest,rebreak_high,20,0.1760057812664395,-10.17600578126644,-1.017600578126644,2.052266527755331,3.1158519474328203,,0.8011402712666543,nan,HIGH_VOL,1.665622075785769e-06,,NA_HIGH_VOL,1
36,TIAUSDT,2025-03-02 15:25:00+00:00,2025-03-03 01:15:00+00:00,4.196000099182129,4.048241491229764,67.67795215845477,long,4.048241491229764,5.082551746896313,sl,0.07387930397618205,True,91.77777777777779,retest,rebreak_high,20,0.3068743633662516,-10.306874363366251,-1.0306874363366252,2.219837295504941,4.074214320598563,,0.8011402712666543,nan,HIGH_VOL,1.665622075785769e-06,,NA_HIGH_VOL,1
37,ALCHUSDT,2025-03-02 16:35:00+00:00,2025-03-05 01:45:00+00:00,0.04678000137209892,0.04114469782224582,1774.527301241949,long,0.04114469782224582,0.0805918226712175,sl,0.002817651774926549,True,99.77777777777777,retest,rebreak_high,20,0.08581362854561791,-10.085813628545617,-1.0085813628545617,2.093943285858604,10.263865398033223,,0.6409122170133235,nan,HIGH_VOL,1.665622075785769e-06,,NA_HIGH_VOL,1
38,ATHUSDT,2025-03-03 00:15:00+00:00,2025-03-03 04:25:00+00:00,0.04112999886274338,0.03921993640852453,5235.430903273616,long,0.03921993640852453,0.05259037358805645,sl,0.000955031227109422,True,89.13525498891353,retest,rebreak_high,20,0.23136659380737695,-10.231366593807376,-1.0231366593807376,2.094172704571049,0.9528512915663208,,0.4702368220352571,nan,HIGH_VOL,2.418132083125712e-07,,NA_HIGH_VOL,0
39,HBARUSDT,2025-03-03 00:55:00+00:00,2025-03-03 04:15:00+00:00,0.27869999408721924,0.25947307516854706,520.1041332882787,long,0.25947307516854706,0.39406150759925235,sl,0.009613459459336091,True,81.1529933481153,retest,rebreak_high,20,0.15394832075939974,-10.153948320759401,-1.0153948320759398,2.023206001069917,0.20388179143649465,,0.4702368220352571,nan,HIGH_VOL,2.418132083125712e-07,,NA_HIGH_VOL,0
40,BCHUSDT,2025-03-05 06:45:00+00:00,2025-03-10 22:35:00+00:00,355.0,335.1916282545851,0.5048370521577441,long,335.1916282545851,473.8502304724892,sl,9.904185872707432,True,97.78270509977827,retest,rebreak_high,20,0.19163886886759907,-10.1916388688676,-1.0191638868867599,2.0193482086309786,6.532592687433551,,0.49073555626173615,nan,LOW_VOL,0.7821224004096641,,NA_LOW_VOL,0
41,NEIROETHUSDT,2025-03-05 10:05:00+00:00,2025-03-06 13:15:00+00:00,0.042089998722076416,0.037333182763626356,2102.246563110328,long,0.037333182763626356,0.07063089447277676,sl,0.0023784079792250287,True,98.89135254988913,retest,rebreak_high,20,0.0918319106702836,-10.091831910670283,-1.0091831910670284,2.3334924620887474,1.6397534494650667,,0.5534872824872478,nan,LOW_VOL,0.7821224004096641,,NA_LOW_VOL,1
42,ADAUSDT,2025-03-05 10:25:00+00:00,2025-03-06 14:40:00+00:00,0.98089998960495,0.9054369271020721,132.51516262832092,long,0.9054369271020721,1.4336783646222169,sl,0.0377315312514389,True,76.94013303769401,retest,rebreak_high,20,0.1374825338090801,-10.13748253380908,-1.0137482533809081,2.1016901178489316,1.2350424758304506,,0.5534872824872478,nan,LOW_VOL,0.7821224004096641,,NA_LOW_VOL,1
43,SOLVUSDT,2025-03-07 13:30:00+00:00,2025-03-07 23:10:00+00:00,0.045490000396966934,0.042746285553963946,3644.6936260530006,long,0.042746285553963946,0.06195228945498485,sl,0.0013718574215014928,True,92.01773835920177,retest,rebreak_high,20,0.17687682594557125,-10.176876825945572,-1.017687682594557,2.2378422939400395,0.9913560684400963,,0.5573855255808108,nan,LOW_VOL,0.8022104384501297,,NA_LOW_VOL,1
44,SOLAYERUSDT,2025-03-14 10:50:00+00:00,2025-03-16 00:25:00+00:00,1.225000023841858,1.1367368977822014,113.29759602261385,long,1.1367368977822014,1.7545787801997967,sl,0.04413156302982823,True,99.77973568281938,retest,rebreak_high,20,0.14716851361181987,-10.14716851361182,-1.014716851361182,2.218367677821911,1.1805596626114678,,0.8180122102106967,nan,LOW_VOL,0.8696014553708543,,NA_LOW_VOL,1
45,AUCTIONUSDT,2025-03-14 22:15:00+00:00,2025-03-15 00:40:00+00:00,28.98699951171875,26.727847340550923,4.426439319858071,long,26.727847340550923,42.5419125387257,sl,1.1295760855839125,True,99.33920704845815,retest,rebreak_high,20,0.13564011384371644,-10.135640113843717,-1.0135640113843718,2.0494401893364187,0.030984940154798763,,0.8616764576864702,nan,LOW_VOL,0.8696014553708543,,NA_LOW_VOL,1
46,KAVAUSDT,2025-03-16 00:30:00+00:00,2025-03-20 17:30:00+00:00,0.47119998931884766,0.5345722511048321,946.7864694908135,long,0.4606379456878502,0.5345722511048321,tp_final,0.005281021815498707,True,96.25550660792952,retest,rebreak_high,20,0.5237383517424308,59.47626164825736,5.947626164825737,1.0414629945639406,12.251418323775622,,0.9282616018638143,nan,LOW_VOL,0.8713933908352395,,NA_LOW_VOL,1
47,AUCTIONUSDT,2025-03-16 06:00:00+00:00,2025-03-18 22:10:00+00:00,28.43400001525879,38.63517386172212,5.881676060329226,long,26.733804374181567,38.63517386172212,tp_final,0.8500978205386112,True,99.33920704845815,retest,rebreak_high,20,0.21696353490806333,59.78303646509193,5.978303646509193,0.23291431814068475,12.660894218165762,,0.9326746871415759,nan,LOW_VOL,0.8713933908352395,,NA_LOW_VOL,1
48,SLFUSDT,2025-03-16 19:35:00+00:00,2025-03-16 19:45:00+00:00,0.27399998903274536,0.25893196040554084,663.6568224953817,long,0.25893196040554084,0.3644081607959725,sl,0.00753401431360226,True,96.0352422907489,retest,rebreak_high,20,0.19452615829376535,-10.194526158293765,-1.0194526158293766,2.0573333965664538,0.5442018729327895,,0.7353909344211291,nan,LOW_VOL,0.8713933908352395,,NA_LOW_VOL,1
49,PAXGUSDT,2025-03-16 23:35:00+00:00,2025-03-18 07:20:00+00:00,3001.0,3057.8706815150504,0.9465719102230957,long,2991.521553080825,3057.8706815150504,tp_final,4.739223459587517,True,89.42731277533039,retest,rebreak_high,20,3.1543362371380264,50.677853400252495,5.648425643647231,1.4770352273301017,28.69668441669912,,0.7705131136291531,nan,LOW_VOL,0.8713933908352395,,NA_LOW_VOL,1
